0.8190787,0.8132308,0.9529195,0.01693332,0.1063741,0.9860325,0.4503155,0.06504476,0.3068171,0.8954887,0.867309,0.7557073,0.9744757,0.895978,0.02035522,0.6844106,0.9113525,0.01423287,0.3118505,0.9439644,0.009507656,0.8276298,0.0370965,0.002267957,0.8175075,0.9906862,0.9583861,0.8667295,0.9768887,0.006065726,0.1300969,0.9891422,0.04695201,0.1149679,0.9141266,0.007153749,0.01610792,0.8920225,0.08851457,0.9209611,0.7290499,0.08971643,0.9762886,0.9881828,0.8956698,0.03009951,0.1593184,0.1225432,0.116437,0.8660605,0.07771397,0.03650987,0.8779749,0.0929451,0.2642261,0.03630412,0.124084,0.06723201,0.8642509,0.1740584,0.005719423,0.9373323,0.7027922,0.8750496,0.9678861,0.1557796,0.9738932,0.04574072,0.9826354,0.8102744,0.9662608,0.006237149,0.05411959,0.15432,0.01896,0.814729,0.3057256,0.9364916,0.9985672,0.9864396,0.9718276,0.09630907,0.06035078,0.870424,0.07847691,0.2005882,0.9972069,0.8499666,0.01353526,0.9702164,0.0287497,0.9377747,0.9403367,0.8820578,0.2306049,0.090289,0.0717746,0.8400438,0.9872352,0.148707,0.9170252,0.1052561,0.01893008,0.006934285,0.0006979704,0.04721677,0.1124759,0.1450245,0.06618202,0.02919543,0.05576575,0.9801052,0.838302,0.9625022,0.1043351,0.9291738,0.08024049,0.03000557,0.9856493,0.03439558,0.006709456,0.102286,0.1000558,0.1397536,0.8748939,0.7489593,0.8475463,0.9955658,0.8839567,0.2381483,0.01341808,0.9949366,0.1151493,0.9420439,0.2537748,0.147855,0.04378366,0.1978405,0.05869555,0.1244797,0.07728696,0.02190423,0.1119838,0.05594265,0.3181041,0.05471528,0.2555506,0.01143098,0.01935971,0.08635628,0.0257926,0.1074108,0.1164021,0.8872541,0.9471793,0.2712691,0.8870827,0.1178397,0.924884,0.002263308,0.7686094,0.8719454,0.1143639,0.9466809,0.3008326,0.08380282,0.06613636,0.1289645,0.04743624,0.1355573,0.9203383,0.929644,0.7193229,0.02056968,0.8056418,0.1010435,0.0166465,0.1754497,0.009812355,0.06214702,0.05817461,0.2386621,0.01685345,0.6888179,0.08094668,0.8377639,0.9279211,0.9455498,0.154861,0.004071832,0.9955306,0.001671433,0.07743049,0.9444605,0.1750749,0.1371834,0.1335473,0.0280267,0.07776177,0.9454284
0.9412819,0.5898944,0.9560097,0.8283004,0.131632,0.3540722,0.9658448,0.06771469,0.1951143,0.1177856,0.9008178,0.02070296,0.715932,0.9061667,0.9495873,0.930691,0.05794573,0.02725601,0.01218736,0.3724274,0.1167786,0.09971392,0.8374449,0.08717763,0.8463709,0.1702387,0.9235404,0.0151006,0.8822757,0.4835513,0.915615,0.0620451,0.1685131,0.2221211,0.05820644,0.1329991,0.05728066,0.5685664,0.8610876,0.9327154,0.01207185,0.997088,0.251228,0.117517,0.1545645,0.03912055,0.9996924,0.004100084,0.02206039,0.08451819,0.9410429,0.01379263,0.06390727,0.1325599,0.01332855,0.2142085,0.1494095,0.2293942,0.8396273,0.04995501,0.9609461,0.9078814,0.07108867,0.7400788,0.2510628,0.9804105,0.9647182,0.9674921,0.9502217,0.05731928,0.881043,0.1533604,0.8679284,0.2393488,0.362366,0.8985703,0.459942,0.03740418,0.9303741,0.1631213,0.9283772,0.9627097,0.07360935,0.04391348,0.9994665,0.9393557,0.9535903,0.05447257,0.0925231,0.8833711,0.04191875,0.05048847,0.9560513,0.09200048,0.9729189,0.7856077,0.01193666,0.9033905,0.06103826,0.2432383,0.13434,0.8346609,0.4079351,0.1254952,0.1074708,0.1932732,0.3807216,0.08675516,0.248521,0.06823611,0.9682074,0.795596,0.1619458,0.8711928,0.9751855,0.7048829,0.9006441,0.9567338,0.02081776,0.09089291,0.9623641,0.1666484,0.02958226,0.06297386,0.13525,0.9471225,0.9993075,0.0109216,0.2344117,0.1082004,0.8950471,0.6899993,0.0680691,0.1124084,0.1286362,0.003662229,0.8774412,0.9213099,0.1181378,0.8771913,0.8464758,0.8662206,0.4531915,0.007991791,0.9957011,0.9718763,0.07855642,0.9116169,0.9829249,0.9150666,0.982353,0.2049847,0.1238736,0.7462372,0.02000296,0.1428921,0.05986345,0.1107513,0.9749061,0.2361962,0.1510067,0.8924202,0.009097457,0.8373992,0.2736323,0.9197437,0.7620419,0.01625931,0.1035169,0.09159672,0.8441619,0.9090018,0.04905772,0.1843464,0.009678721,0.2073141,0.1002604,0.1034466,0.1911734,0.7142577,0.9031106,0.9674047,0.1287723,0.03210127,0.3456339,0.8331044,0.01695108,0.9527127,0.01321101,0.02193511,0.9888945,0.8861792,0.1164396,0.1393915,0.1076646,0.05803359,0.002330303,0.07268703,0.06819785,0.03712928
0.2370808,0.9935749,0.9186765,0.9288799,0.8963786,0.8982571,0.1021546,0.06320059,0.9576304,0.7831068,0.8018798,0.9434253,0.04348922,0.02700651,0.9527644,0.957518,0.982234,0.01328957,0.0184021,0.01126194,0.9593595,0.8691494,0.9834578,0.9704077,0.154075,0.9621506,0.003384352,0.8328458,0.975632,0.9989256,0.8575879,0.09912789,0.8362792,0.895665,0.8128543,0.9794436,0.09093308,0.2056465,0.6818999,0.9139211,0.01726258,0.9850769,0.1511079,0.8813031,0.9359422,0.001445174,0.7792307,0.1963913,0.02265716,0.07850611,0.04075682,0.9798684,0.7462779,0.9012635,0.9824377,0.8567197,0.2651079,0.08826041,0.00672853,0.06314957,0.9621993,0.00219655,0.01494312,0.06513894,0.7013247,0.7724763,0.9880205,0.2530338,0.09299672,0.004277587,0.9427551,0.9596599,0.9807236,0.9940671,0.06699884,0.001544714,0.009380579,0.1250014,0.1549442,0.23095,0.281279,0.7303687,0.9018687,0.9433858,0.9949136,0.9888927,0.03484201,0.775975,0.0671674,0.1277196,0.9338174,0.2908413,0.9995689,0.03814793,0.4442557,0.05796313,0.9931784,0.06819344,0.0405432,0.02542031,0.06886923,0.9983217,0.9278508,0.0634166,0.0230763,0.04635906,0.003135324,0.761934,0.4487692,0.1133603,0.03934228,0.1181813,0.1467602,0.004826903,0.04764509,0.05072999,0.01443923,0.9955899,0.1414002,0.9244535,0.81538,0.9665357,0.06415141,0.2609335,0.1731087,0.07538152,0.78992,0.1100138,0.0209744,0.9869279,0.2283512,0.1432441,0.2863048,0.9610927,0.9405113,0.03132427,0.0194782,0.02506864,0.378378,0.9631534,0.01729763,0.9930763,0.0302757,0.8657554,0.6892427,0.9752678,0.9303375,0.8353453,0.07203019,0.01674628,0.103914,0.02794027,0.7675991,0.005941153,0.7626818,0.1679524,0.9327251,0.9279045,0.2447792,0.9304361,0.006186724,0.9081634,0.1758718,0.8872947,0.9731754,0.2419988,0.05407989,0.9949434,0.1213235,0.9373622,0.7362179,0.003446817,0.8240675,0.1087863,0.03730512,0.7875959,0.1168491,0.9639478,0.002805591,0.165681,0.92344,0.1673839,0.9316854,0.9336587,0.02861893,0.9558295,0.6585389,0.9756309,0.01580894,0.07913375,0.05875945,0.8821881,0.02853954,0.1687152,0.1034864,0.0226109,0.1447982,0.9329466,0.9944,0.03052139
0.02074456,0.05308783,0.7821897,0.8910654,0.2461412,0.994025,0.8571899,0.1650556,0.9658328,0.07670939,0.8820742,0.06192517,0.8411825,0.9895197,0.9853659,0.08547616,0.8797113,0.8935813,0.7889366,0.93408,0.9837817,0.9776127,0.9115008,0.8835313,0.8730185,0.9190668,0.9158683,0.01236439,0.04450786,0.1064856,0.9881407,0.9628142,0.158518,0.7048091,0.2227232,0.7036901,0.7315958,0.9312904,0.9491811,0.209112,0.9744161,0.9824444,0.04977572,0.8950799,0.6747864,0.129758,0.9218811,0.9485993,0.7622936,0.04813588,0.9001575,0.2273386,0.9801155,0.1364708,0.9666845,0.03290558,0.02290964,0.007436752,0.001180172,0.1207081,0.06951988,0.9806207,0.247872,0.01513255,0.9499021,0.0800494,0.9800351,0.08465803,0.1887853,0.8614625,0.26614,0.0354563,0.02189958,0.8940209,0.4255646,0.04253054,0.969799,0.92828,0.7940236,0.01857996,0.2055784,0.9213172,0.06806552,0.1174859,0.9953831,0.9814988,0.1127822,0.9243828,0.1465276,0.9651654,0.8719819,0.05233061,0.9431146,0.8118647,0.944265,0.9850332,0.9769914,0.2209802,0.9763746,0.1232586,0.9689758,0.9490482,0.05160534,0.7153013,0.03652918,0.8361787,0.01044631,0.9987347,0.8391508,0.8956395,0.8682158,0.7379473,0.2166058,0.9536622,0.9975536,0.2452399,0.01103568,0.3731342,0.09108448,0.06567156,0.02803087,0.07978225,0.8323607,0.0533042,0.8299234,0.6833571,0.01574457,0.1226288,0.1689939,0.001199365,0.01331401,0.1816838,0.03045511,0.006028056,0.08901381,0.03752112,0.8841776,0.9754866,0.9947222,0.8209871,0.03367579,0.7965846,0.02007985,0.9225183,0.9346033,0.7398207,0.889791,0.03462601,0.7594854,0.1879686,0.9141163,0.1793679,0.9499609,0.9929801,0.02118397,0.8775194,0.8684058,0.9540149,0.9851609,0.7685039,0.8598998,0.8801798,0.9489964,0.01137674,0.9563737,0.07417047,0.06672335,0.6920568,0.005990982,0.02402198,0.05725253,0.1336751,0.8792909,0.06092703,0.07789433,0.9709375,0.9679716,0.1490371,0.1998463,0.2220274,0.1678623,0.02721083,0.1012244,0.1717197,0.03942156,0.06438839,0.369967,0.1505044,0.008874655,0.2053587,0.9406375,0.01835549,0.8876506,0.08718204,0.9992243,0.9070878,0.9991748,0.002839684,0.01652241,0.995723
0.9386452,0.004501581,0.8827958,0.4487056,0.03311789,0.9866176,0.9203868,0.9955815,0.9326321,0.9919671,0.02113771,0.9572574,0.9589709,0.05888987,0.01972425,0.07840049,0.04096448,0.9507831,0.9746789,0.1579306,0.07873023,0.06805038,0.914736,0.02631569,0.9198234,0.9123346,0.8876715,0.8201933,0.984774,0.9114014,0.793017,0.9736737,0.9744885,0.2371334,0.1590682,0.3619452,0.9975723,0.8186401,0.1012263,0.9672841,0.9225975,0.9582206,0.8800176,0.03813338,0.5326988,0.8412776,0.08888495,0.9879184,0.1115414,0.1181682,0.9888724,0.8058456,0.4687083,0.1451691,0.005215168,0.7618468,0.1362216,0.8614569,0.0853852,0.03104734,0.9340868,0.009785175,0.1248423,0.8921815,0.06892335,0.3239877,0.1973478,0.1112494,0.0005764961,0.02292097,0.01581883,0.2411542,0.6820132,0.9251773,0.101759,0.107406,0.770413,0.03547299,0.9154131,0.0803895,0.05646515,0.03965116,0.3068212,0.8107036,0.1241747,0.9609497,0.8849243,0.9520392,0.9328437,0.8787931,0.01569712,0.02450645,0.07732952,0.0008584261,0.9375441,0.03947031,0.2054942,0.2413095,0.0005590916,0.06945741,0.8863399,0.998661,0.9873028,0.08130991,0.2350894,0.8069657,0.9034263,0.01481223,0.788259,0.004123807,0.9253435,0.672344,0.9920853,0.9878591,0.9566469,0.914139,0.07647526,0.8820245,0.04923582,0.8361855,0.04944122,0.7880315,0.8636515,0.9211824,0.2395452,0.9478908,0.1500872,0.1042259,0.8166717,0.2934725,0.04796815,0.7619904,0.9471452,0.7959023,0.9188155,0.8111172,0.9744728,0.01069939,0.8631731,0.03371072,0.7277831,0.007157922,0.9405429,0.3681244,0.9448212,0.910314,0.3193535,0.9775598,0.9603449,0.3175902,0.8691019,0.9515022,0.09067631,0.988719,0.8497559,0.9430217,0.7640817,0.990726,0.9445655,0.9189718,0.01753318,0.9586246,0.09470427,0.9588797,0.1256648,0.2143559,0.9827802,0.9614433,0.8710514,0.9973233,0.5397897,0.8386238,0.8621798,0.0287807,0.9722362,0.05523121,0.8701782,0.6280812,0.07399285,0.08806109,0.06092143,0.9870819,0.8962089,0.08548319,0.001813769,0.970068,0.1892997,0.9710927,0.09852612,0.08701813,0.9945452,0.8513739,0.9331715,0.802899,0.02944231,0.9689294,0.9507416,0.08535314,0.6699562,0.7640921
0.1290165,0.1221528,0.2605458,0.1345547,0.0375675,0.1943574,0.04646766,0.1135006,0.03889215,0.8838695,0.9907092,0.1051064,0.9805692,0.2551039,0.0548054,0.6322044,0.6746966,0.947131,0.1033999,0.9639032,0.9624833,0.9984689,0.9759883,0.6922897,0.1391351,0.7914696,0.9584246,0.8355118,0.0949589,0.8819048,0.1191156,0.9898088,0.04908085,0.138631,0.9803739,0.05812633,0.2932923,0.9607351,0.1632205,0.06500268,0.06283283,0.00787127,0.9993261,0.8333747,0.05300021,0.8164347,0.9450618,0.2207164,0.9505577,0.1290528,0.999966,0.06806076,0.9577423,0.8981586,0.8575462,0.03175712,0.9478099,0.9796534,0.9582486,0.8218962,0.9052057,0.04407024,0.3016977,0.990937,0.9314754,0.07235301,0.04074752,0.9823619,0.8833542,0.03205717,0.9909713,0.2383431,0.1518526,0.006698728,0.1037056,0.8730808,0.1253719,0.03879189,0.9500082,0.2816728,0.07978499,0.1222798,0.2198592,0.1312122,0.9740332,0.004966736,0.08199441,0.9486154,0.9590884,0.8183892,0.1505919,0.09822655,0.7037488,0.860665,0.9392592,0.9678364,0.1013197,0.8738152,0.9371821,0.9996982,0.3456456,0.8717028,0.9612582,0.1761625,0.1985388,0.1908332,0.9954711,0.9941559,0.9313167,0.7868164,0.8128654,0.2824636,0.4245189,0.8919308,0.1237537,0.6232514,0.9588827,0.6706244,0.8096143,0.806824,0.01302981,0.9104248,0.9512075,0.09522879,0.8738557,0.9727036,0.1579565,0.7084063,0.8326565,0.9699211,0.9939691,0.9851538,0.1743232,0.06193149,0.9283087,0.7795604,0.6226587,0.08193588,0.8234395,0.2082647,0.952983,0.02255666,0.9743874,0.9157346,0.9431226,0.006842136,0.2097716,0.9328001,0.8940161,0.9457443,0.9318722,0.1531661,0.9500834,0.974588,0.003037214,0.04769862,0.06676364,0.04542816,0.04017925,0.8498491,0.06323981,0.8587803,0.1244533,0.7264069,0.902072,0.8538289,0.4165763,0.1390371,0.06600714,0.9906259,0.1111226,0.08095407,0.05093789,0.4269189,0.9713421,0.990454,0.1832777,0.03257465,0.8253537,0.2551805,0.08662486,0.9535577,0.1151803,0.3301505,0.1060548,0.9641422,0.9139489,0.997889,0.9926533,0.1070371,0.8243324,0.6572425,0.09658968,0.8781768,0.9723005,0.1386623,0.2178968,0.8984065,0.2823902,0.08391941
0.02381766,0.8791479,0.0665468,0.04369795,0.9699503,0.03370011,0.1636269,0.748229,0.1060183,0.0297668,0.9721714,0.1837897,0.8955748,0.8377086,0.9619199,0.1422702,0.03253794,0.132057,0.9765569,0.2390404,0.04417133,0.03809595,0.008302331,0.07011616,0.1485168,1.633167E-05,0.0434469,0.008359075,0.001383066,0.232085,0.8141316,0.9681846,0.09692419,0.03585446,0.002755404,0.03681135,0.138586,0.958362,0.02500629,0.9472724,0.9436865,0.1160675,0.8509797,0.2947784,0.08386898,0.07643366,0.1014812,0.8830494,0.9844055,0.1257869,0.9661293,0.1190392,0.281615,0.06651187,0.0551132,0.05004287,0.911468,0.04749537,0.9462759,0.8186216,0.9929936,0.1198826,0.9266844,0.9376678,0.9188955,0.8730035,0.8185519,0.7309396,0.8215619,0.7714515,0.1114402,0.8348624,0.007243514,0.2293656,0.1304395,0.03078175,0.05758929,0.02142322,0.0450443,0.006196499,0.03422356,0.1782811,0.8911871,0.0730623,0.17948,0.01339447,0.4162784,0.08648992,0.08193636,0.9728382,0.1378139,0.1396794,0.1284395,0.02593088,0.09416509,0.03873992,0.9494802,0.2096037,0.01036596,0.9661565,0.148504,0.05350816,0.0599153,0.02091038,0.9924123,0.1966105,0.9163127,0.974402,0.9600747,0.1304927,0.1082284,0.2965598,0.9982646,0.01941359,0.9135542,0.9266603,0.9644221,0.9361607,0.9191998,0.3909261,0.8628714,0.07854235,0.01757157,0.2322096,0.0397532,0.968932,0.9227136,0.0171349,0.02007163,0.8871087,0.7523595,0.9944468,0.2737312,0.02620637,0.9837712,0.2303944,0.9885358,0.8813634,0.6367089,0.8541515,0.5566401,0.9528006,0.1979703,0.02651966,0.09024537,0.0846163,0.030321,0.9423331,0.8665116,0.9508405,0.9655131,0.05229878,0.04040349,0.9453056,0.1039076,0.0194571,0.7698559,0.2047403,0.7497096,0.4904093,0.06836379,0.1301657,0.04380453,0.06301057,0.02382708,0.9727154,0.7565562,0.8605096,0.9959232,0.4048977,0.01702559,0.9734045,0.959311,0.08496594,0.2596045,0.9605888,0.9894196,0.7792014,0.01294029,0.02736807,0.006209254,0.1395189,0.07438612,0.8479714,0.1703451,0.9631584,0.2736799,0.9482695,0.8445761,0.8900743,0.7886944,0.9367019,0.8162472,0.1631074,0.9830266,0.9546903,0.08456802,0.9497781,0.2168872,0.1159279
0.01590133,0.7595361,0.9728824,0.9849278,0.9136519,0.9741424,0.0744766,0.09080172,0.1532432,0.1667051,0.928036,0.1627721,0.1965846,0.2036443,0.0007915497,0.01760817,0.0405041,0.209072,0.02045476,0.02761889,0.6833506,0.9458826,0.4894046,0.9990726,0.0008227825,0.1090139,0.006721139,0.1291218,0.04499149,0.05437589,0.05632377,0.6373099,0.4928072,0.8757989,0.9884813,0.964926,0.8883463,0.03726828,0.014516,0.8356458,0.8468982,0.4209914,0.8703129,0.9172714,0.05052125,0.04682279,0.1800336,0.8597157,0.02754581,0.9987729,0.05318117,0.991395,0.8817223,0.0840888,0.967116,0.01492572,0.08122122,0.9928557,0.2547013,0.09815848,0.9726362,0.9752626,0.882017,0.01714849,0.1281995,0.03663802,0.9170816,0.1575563,0.947596,0.832667,0.9817685,0.1692345,0.851045,0.04030824,0.1499351,0.2015821,0.9752588,0.9924403,0.002416611,0.7303716,0.1018636,0.8996903,0.2750888,0.01600504,0.9890842,0.9692936,0.01472449,0.08974802,0.05757165,0.979769,0.3577256,0.8546565,0.8326145,0.3048164,0.2212341,0.01320434,0.1650561,0.03998971,0.03800941,0.02158082,0.05591905,0.9420468,0.9970789,0.9237758,0.02928531,0.9667037,0.06303692,0.02013838,0.9554883,0.03279996,0.9903479,0.9223894,0.9581417,0.01011908,0.3466864,0.8166527,0.1678278,0.9600362,0.9489547,0.03555703,0.1643082,0.008925676,0.1178241,0.9528009,0.001779437,0.1115122,0.7463806,0.7782427,0.0169853,0.04377627,0.4097345,0.06073093,0.0627166,0.03811502,0.1482383,0.03473008,0.1768475,0.001557469,0.1708163,0.976433,0.0699805,0.01103091,0.06840611,0.9684978,0.940429,0.01175594,0.08162284,0.003063917,0.06022227,0.9539386,0.09651411,0.9889923,0.07674754,0.01296425,0.01851189,0.9741329,0.2147586,0.9497656,0.1342882,0.9938501,0.9150202,0.2637553,0.05397785,0.09737265,0.9454768,0.005289555,0.2282959,0.2518763,0.9864787,0.9622005,0.3051874,0.04953051,0.09510779,0.7223821,0.01495957,0.929705,0.9342041,0.891305,0.01127088,0.9143041,0.9872303,0.01904953,0.1789936,0.1329243,0.07579219,0.9228659,0.7263248,0.0645467,0.9722015,0.1708138,0.8187562,0.07267559,0.01479399,0.05228937,0.08816588,0.03382206,0.9915272,0.9554304,0.04662681,0.04709136
0.02356303,0.9635668,0.9125264,0.9311119,0.9889636,0.007484555,0.9209635,0.0189265,0.80292,0.9975103,0.9989218,0.0592804,0.9633479,0.246104,0.05947542,0.02849925,0.1420237,0.01246214,0.1788094,0.00699389,0.954366,0.1687375,0.1728076,0.02997327,0.9794104,0.0517025,0.6725402,0.6995847,0.1103008,0.06678379,0.930987,0.9466885,0.8843889,0.9127431,0.9788928,0.7479328,0.1381875,0.0393244,0.01600969,0.05095851,0.8582864,0.06305325,0.0959903,0.007751703,0.9466321,0.3136418,0.9669421,0.9463561,0.6560742,0.08383811,0.4098826,0.9134166,0.7906287,0.04217982,0.05081153,0.01007962,0.8659528,0.7102807,0.02537382,0.05856252,0.8630619,0.09763134,0.07669473,0.978664,0.8755034,0.9559741,0.8134362,0.8787737,0.3327138,0.3347269,0.2562359,0.1448199,0.06667674,0.09176242,0.03107786,0.8614273,0.02138841,0.9860032,0.0273298,0.09574509,0.047153,0.8522967,0.05830872,0.9556533,0.03911436,0.2612512,0.8806281,0.957444,0.8067999,0.8750191,0.8820522,0.07690942,0.2490984,0.898499,0.9610356,0.797554,0.9866782,0.09016955,0.06384885,0.839421,0.0009807348,0.09594715,0.8958489,0.08624876,0.1194494,0.1183574,0.9562823,0.04306114,0.8883719,0.9961283,0.9499714,0.9625417,0.02738118,0.8875495,0.1103349,0.0666312,0.9818331,0.05860436,0.8960209,0.03930295,0.9290768,0.924868,0.9744892,0.06559289,0.9526021,0.1279649,0.9351921,0.9153898,0.2708948,0.723124,0.9221612,0.9893514,0.02640676,0.9402832,0.9534773,0.9714522,0.7253854,0.9415634,0.03445745,0.1799948,0.1089102,0.7571661,0.04641581,0.9003233,0.9491544,0.9892132,0.13703,0.9790598,0.06678069,0.04644871,0.09387732,0.6601342,0.9773595,0.9775412,0.05919266,0.09591174,0.9153637,0.9907812,0.9309473,0.9903754,0.01572144,0.9549351,0.9759471,0.857736,0.8390292,0.01288819,0.9265364,0.0831207,0.9379716,0.6665871,0.0583508,0.1855168,0.8381897,0.02218354,0.9614431,0.9492934,0.1159511,0.6706032,0.01973212,0.9948986,0.03061962,0.9725962,0.277839,0.9331158,0.05519533,0.9700396,0.8303995,0.1506537,0.8621759,0.8391335,0.02549314,0.125805,0.9944695,0.02014709,0.04443347,0.9798954,0.139056,0.9867983,0.9586023,0.2728755
0.8123803,0.9547906,0.1606996,0.1643695,0.9981165,0.7641652,0.9930817,0.7836782,0.9682742,0.07485545,0.8487403,0.9517585,0.05211437,0.07392764,0.8712066,0.808588,0.1755543,0.2684563,0.03471935,0.01131487,0.9953389,0.009277225,0.7132009,0.2671525,0.1087192,0.08507156,0.08795846,0.7388974,0.3442084,0.1095698,0.06160271,0.1807601,0.08909547,0.1503476,0.1680679,0.1275326,0.2207844,0.1122781,0.3344638,0.08699775,0.2569421,0.9472132,0.2641736,0.04557693,0.8880314,0.06452525,0.913342,0.2914101,0.2071908,0.006744266,0.02136517,0.03298843,0.9949021,0.003660202,0.9118164,0.004375935,0.1601233,0.829813,0.9406868,0.05182683,0.04891872,0.2194955,0.8904247,0.9742789,0.01358593,0.860262,0.9834311,0.9727688,0.07653022,0.02333677,0.7717386,0.09907341,0.9955499,0.002270103,0.7519989,0.0218823,0.0006135702,0.9411662,0.03290009,0.02343225,0.03337979,0.06421363,0.04110074,0.8477184,0.924776,0.8528088,0.8284572,0.03483737,0.9771439,0.2155789,0.01685262,0.06073236,0.1137947,0.9106674,0.01250041,0.04864812,0.02118158,0.04597843,0.9351814,0.999629,0.8868601,0.003852606,0.04130161,0.1329613,0.05306327,0.8997397,0.2611913,0.8332118,0.960914,0.08609295,0.9300685,0.9841037,0.8911514,0.8955499,0.9636467,0.1393125,0.1451569,0.2543218,0.7770331,0.01416385,0.06074202,0.8206131,0.003029346,4.315376E-05,0.902557,0.06698072,0.1119272,0.09214818,0.9836255,0.6368871,0.2400287,0.1789936,0.6453011,0.8912132,0.06368339,0.8317859,0.09541178,0.1214175,0.0913049,0.2376281,0.9773518,0.00896132,0.999871,0.9055895,0.837831,0.8585199,0.8989152,0.9605485,0.9444165,0.9962854,0.9691249,0.8865795,0.04269302,0.993704,0.933867,0.7734445,0.9650662,0.9435965,0.02937853,0.02008605,0.01500964,0.02133965,0.06966615,0.9527187,0.9204859,0.02909529,0.08359194,0.954565,0.9501916,0.1136004,0.07655597,0.02915406,0.1030267,0.9806981,0.02902269,0.08064365,0.9976058,0.4815844,0.1350374,0.0806607,0.006034613,0.7728882,0.9799355,0.9624848,0.8935484,0.02838254,0.1417469,0.8937324,0.986953,0.9207129,0.9776423,0.7658145,0.01638234,0.100943,0.9380482,0.06420672,0.9266857,0.0574187,0.9816099,0.9121099
